user_id,item_id
468,8897
468,1134
468,6839
469,184
469,52
469,428
469,266
469,2490
469,3953
469,6544
469,667
469,5950
469,1099
469,4511
469,2507
469,3958
469,1168
469,7002
470,2972
470,856
470,189
470,5073
470,260
470,2026
470,3482
470,5559
470,5321
470,2434
470,2256
470,1834
470,3227
470,1328
470,350
471,479
471,2077
471,995
471,6145
471,450
471,3729
471,4044
471,5934
471,5322
471,1882
471,2004
471,6764
471,4335
471,5383
471,5946
472,344
472,780
472,824
472,824
472,2760
472,815
472,5415
472,423
472,5276
472,5030
472,4415
472,1809
472,1408
472,1469
472,7422
473,1058
473,2643
473,3470
473,685
473,2382
473,4129
473,5829
473,1993
473,8
473,2187
473,2314
473,961
473,3906
473,1720
473,5180
474,6556
474,5817
474,7547
474,2116
474,6251
474,7558
474,1433
474,5585
474,5770
474,2124
474,7054
474,5141
474,2274
474,8684
474,437
475,2028
475,1437
475,1656
475,398
475,8252
475,970
475,8664
475,148
475,7023
475,4262
475,2226
475,5838
475,402
475,6835
475,5354
476,411
476,5386
476,967
476,1745
476,1113
476,3101
476,3039
476,7880
476,2843
476,4233
476,5279
476,1728
476,1369
476,5577
476,2226
477,3101
477,2194
477,6510
477,1129
477,7156
477,2653
477,4225
477,294
477,3162
477,6412
477,5206
477,5069
477,6949
477,4553
477,2325
478,2771
478,1205
478,1112
478,4343
478,1157
478,8187
478,2760
478,4138
478,5962
478,805
478,7154
478,950
478,5976
478,5359
478,7354
479,3479
479,824
479,3079
479,8776
479,1822
479,3068
479,5013
479,1089
479,817
479,98
479,2185
479,7033
479,1524
479,5504
479,71
480,729
480,5222
480,586
480,3840
480,1255
480,787
480,2834
480,1724
480,884
480,4873
480,758
480,4838
480,6378
480,1898
480,6145
481,8083
481,5634
481,3079
481,569
481,2337
481,1518
481,8515
481,6408
481,52
481,5985
481,551
481,2389
481,6701
481,897
481,3804
482,646
482,5579
482,2415
482,5192
482,2882
482,7399
482,2566
482,8402
482,1088
482,6142
482,3016
482,4259
482,3362
482,2805
482,4085
483,5274
483,5460
483,4258
483,4258
483,3492
483,2544
483,1129
483,2725
483,3023
483,7170
483,2617
483,8709
483,4567
483,2706
483,5361
484,4121
484,1253
484,209
484,5242
484,1164
484,4791
484,1461
484,72
484,4021
484,4912
484,6098
484,3895
484,4944
484,2034
484,3546
485,6406
485,1598
485,665
485,5285
485,59
485,2903
485,4986
485,3721
485,7184
485,2103
485,5125
485,4479
485,3616
485,7440
485,1553
486,1070
486,4630
486,3361
486,7502
486,3594
486,1973
486,6236
486,1128
486,9002
486,6952
486,2204
486,2451
486,3698
486,5522
486,142
487,6426
487,357
487,550
487,1633
487,433
487,3360
487,4482
487,4945
487,768
487,144
487,4282
487,646
487,3919
487,6630
487,5086
488,1429
488,6850
488,1229
488,5037
488,6733
488,3809
488,4218
488,6698
488,6146
488,5243
488,5887
488,4093
488,8953
488,5176
488,7589
489,4701
489,1232
489,1039
489,1917
489,5705
489,7807
489,1511
489,800
489,8393
489,370
489,3793
489,4139
489,372
489,3625
489,3696
490,5921
490,8044
490,510
490,2823
490,6898
490,393
490,741
490,1924
490,5878
490,326
490,8655
490,6342
490,8816
490,2194
490,8789
491,6445
491,4647
491,1204
491,336
491,1876
491,2097
491,6776
491,5275
491,4927
491,4281
491,1933
491,1066
491,8464
491,8119
491,1713
492,3990
492,2035
492,5073
492,2744
492,5942
492,2113
492,3879
492,2165
492,4018
492,172
492,4913
492,3445
492,1455
492,868
492,4179
493,3882
493,1337
493,3315
493,1712
493,5521
493,3314
493,7522
493,2365
493,3598
493,8382
493,8825
493,1914
493,6013
493,1654
493,8526
494,148
494,5421
494,4239
494,1019
494,5870
494,3453
494,104
494,8511
494,1645
494,2691
494,4980
494,801
494,5709
494,8235
494,8777
495,317
495,4477
495,2290
495,4488
495,5390
495,3110
495,6935
495,431
495,3079
495,7344
495,8568
495,236
495,263
495,7277
495,3664
496,4345
496,198
496,4656
496,1761
496,4733
496,5264
496,5360
496,3625
496,600
496,7186
496,6366
496,3594
496,5440
496,912
496,3546
497,3972
497,4615
497,5672
497,2041
497,5552
497,1925
497,4663
497,5693
497,480
497,5550
497,8177
497,1877
497,888
497,2982
497,8072
498,4034
498,1869
498,4261
498,6524
498,3991
498,5938
498,5578
498,8432
498,5805
498,5115
498,850
498,6438
498,5724
498,3178
498,243
499,2865
499,2872
499,6660
499,4633
499,1481
499,4478
499,5854
499,6581
499,5886
499,2201
499,3991
499,5235
499,7254
499,4674
499,7247
500,7515
500,5259
500,330
500,2867
500,650
500,3429
500,2189
500,2556
500,8332
500,3667
500,3653
500,5537
500,7318
500,5517
500,8447
501,4188
501,6243
501,3012
501,7710
501,1833
501,2291
501,5210
501,8000
501,7353
501,2992
501,5661
501,608
501,6259
501,4563
501,2162
502,1227
502,87
502,4919
502,5597
502,7734
502,2112
502,6388
502,3302
502,382
502,7870
502,7146
502,645
502,642
502,499
502,394
503,781
503,2785
503,6798
503,122
503,8037
503,998
503,7358
503,4561
503,3165
503,7496
503,6740
503,6485
503,4684
503,8882
503,3899
504,1570
504,2704
504,366
504,5222
504,4873
504,2821
504,373
504,6690
504,2178
504,4553
504,3111
504,1376
504,2114
504,7962
504,1550
505,6498
505,30
505,1721
505,4489
505,4615
505,3570
505,4791
505,1945
505,423
505,5575
505,3789
505,1673
505,8454
505,8454
505,4289
506,8101
506,3671
506,3932
506,5237
506,509
506,945
506,1640
506,7519
506,4334
506,1040
506,3601
506,4278
506,1784
506,1539
506,1572
507,6498
507,1804
507,3030
507,5595
507,8079
507,24
507,2240
507,2240
507,7254
507,2370
507,1211
507,5050
507,1349
507,3263
507,5698
508,7268
508,1485
508,4711
508,2743
508,707
508,3470
508,2131
508,2413
508,145
508,732
508,2075
508,4898
508,5101
508,4238
508,3380
509,1780
509,2251
509,4893
509,1656
509,5724
509,7338
509,6613
509,4863
509,2513
509,162
509,7670
509,3943
509,2344
509,1665
509,3924
510,3889
510,3539
510,4824
510,54
510,2915
510,1078
510,7197
510,1561
510,1046
510,1557
510,8661
510,3131
510,7453
510,3721
510,6042
511,1629
511,1250
511,1164
511,5724
511,1877
511,268
511,2725
511,2778
511,4897
511,537
511,5786
511,4495
511,3974
511,8607
511,724
512,5410
512,3104
512,2398
512,5372
512,8133
512,8511
512,4174
512,24
512,8112
512,7569
512,1427
512,1246
512,231
512,2975
512,4246
513,3720
513,591
513,1837
513,2955
513,6849
513,7723
513,3891
513,47
513,3254
513,5911
513,7877
513,8326
513,8295
513,5457
513,2767
514,49
514,4556
514,7003
514,3344
514,4945
514,3164
514,3110
514,7827
514,2553
514,1422
514,2600
514,1916
514,2616
514,7578
514,5319
515,4807
515,2997
515,1816
515,6133
515,7075
515,6326
515,1534
515,7805
515,7805
515,632
515,4624
515,5239
515,7359
515,4822
515,4261
516,2230
516,6119
516,6802
516,8950
516,822
516,8070
516,881
516,8042
516,3804
516,6372
516,1190
516,4495
516,5073
516,4561
516,1930
517,2056
517,2068
517,6809
517,2875
517,2277
517,2004
517,1391
517,4814
517,5245
517,2070
517,274
517,7406
517,7618
517,2306
517,1491
518,1294
518,4945
518,1046
518,401
518,704
518,5403
518,6978
518,8127
518,3122
518,7135
518,4052
518,4540
518,1182
518,8421
518,4467
519,2861
519,1567
519,3519
519,4777
519,4633
519,931
519,833
519,3226
519,3665
519,1681
519,5226
519,4448
519,1335
519,2343
519,8878
520,256
520,1111
520,950
520,1404
520,3862
520,6570
520,4565
520,7451
520,6233
520,8822
520,5643
520,727
520,969
520,6123
520,1581
521,204
521,2763
521,3742
521,477
521,486
521,1515
521,3922
521,1033
521,5570
521,3295
521,6572
521,7825
521,8189
521,5844
521,8674
522,1887
522,1869
522,8147
522,5111
522,2054
522,6213
522,1968
522,4384
522,2381
522,1624
522,2041
522,3206
522,2745
522,7698
522,8960
523,3994
523,1518
523,665
523,5312
523,2545
523,2796
523,4025
523,7406
523,6977
523,972
523,3568
523,2469
523,7179
523,3643
523,7339
524,1880
524,539
524,2791
524,3038
524,6899
524,98
524,8021
524,3390
524,3892
524,5293
524,3214
524,2040
524,2714
524,596
524,5609
525,4342
525,2026
525,5111
525,72
525,1549
525,2928
525,8152
525,1886
525,1483
525,2664
525,7602
525,1462
525,185
525,5004
525,277
526,2075
526,6004
526,6868
526,5279
526,4513
526,5250
526,2820
526,5094
526,5163
526,3068
526,8992
526,8660
526,8002
526,8809
526,7895
527,2150
527,6502
527,5317
527,7427
527,7890
527,4733
527,4777
527,2952
527,2952
527,3580
527,450
527,5235
527,2058
527,3206
527,6204
528,1859
528,7183
528,1705
528,4222
528,1256
528,6626
528,2864
528,428
528,5447
528,2660
528,2741
528,6739
528,2104
528,6482
528,2492
529,4652
529,2653
529,2088
529,49
529,6704
529,2987
529,6520
529,4111
529,6754
529,4000
529,7240
529,3684
529,31
529,816
529,841
530,275
530,7141
530,573
530,4893
530,2365
530,56
530,172
530,4639
530,4171
530,5507
530,1500
530,3606
530,3663
530,5061
530,1334
531,4989
531,5067
531,1117
531,1549
531,6344
531,8776
531,2485
531,7350
531,2472
531,8399
531,1019
531,2038
531,8827
531,31
531,418
532,2434
532,864
532,7126
532,2763
532,1880
532,846
532,317
532,7761
532,7341
532,8257
532,4514
532,429
532,4071
532,2727
532,3511
533,4616
533,729
533,4447
533,407
533,1966
533,2002
533,689
533,8133
533,1479
533,5850
533,5795
533,4190
533,3208
533,2861
533,8895
534,307
534,1340
534,5134
534,1779
534,87
534,3593
534,699
534,2616
534,439
534,6792
534,5356
534,970
534,7223
534,1102
534,6709
535,3426
535,4852
535,1065
535,1197
535,8529
535,7886
535,6593
535,2924
535,2952
535,1051
535,4858
535,5205
535,3530
535,5921
535,7012
536,6859
536,5626
536,8304
536,7001
536,1086
536,4206
536,2521
536,6995
536,1767
536,3035
536,2231
536,4313
536,7711
536,3207
536,2885
537,4505
537,7884
537,1080
537,4531
537,3291
537,3403
537,3238
537,330
537,6779
537,231
537,1960
537,5074
537,2769
537,1835
537,5638
538,2230
538,3737
538,1072
538,209
538,5925
538,6089
538,5683
538,1840
538,7278
538,3542
538,2240
538,7155
538,6205
538,2720
538,6458
539,3880
539,433
539,193
539,4373
539,1250
539,2964
539,2194
539,3177
539,3969
539,4927
539,4843
539,1215
539,2937
539,6804
539,3938
540,5528
540,5705
540,2368
540,1442
540,2803
540,3336
540,3681
540,4756
540,4414
540,5232
540,3750
540,7907
540,1985
540,4037
540,7408
541,188
541,4684
541,307
541,787
541,1425
541,2771
541,8548
541,7512
541,2337
541,82
541,2054
541,68
541,4400
541,1141
541,431
542,275
542,266
542,3177
542,109
542,2043
542,3377
542,2731
542,6576
542,6466
542,1181
542,2434
542,5549
542,949
542,263
542,642
543,4735
543,2060
543,8025
543,8215
543,8402
543,4954
543,2710
543,1240
543,785
543,5011
543,5933
543,508
543,3458
543,7287
543,5731
544,4447
544,5701
544,3556
544,3857
544,4620
544,3197
544,1687
544,8812
544,4618
544,786
544,7985
544,2223
544,3865
544,2588
544,2444
545,4330
545,817
545,3203
545,4781
545,3146
545,1087
545,7206
545,6748
545,4090
545,6797
545,5184
545,318
545,1114
545,1726
545,4254
546,815
546,4642
546,1597
546,3983
546,3064
546,3559
546,1521
546,6844
546,7283
546,6834
546,2189
546,5198
546,6369
546,6902
546,3135
547,527
547,16
547,4972
547,8555
547,6393
547,4180
547,4674
547,6450
547,3372
547,1437
547,4424
547,5801
547,2423
547,5284
547,4386
548,6741
548,1208
548,2385
548,3969
548,3482
548,6740
548,2709
548,5717
548,5222
548,8408
548,2399
548,3652
548,5008
548,6272
548,158
549,2659
549,4188
549,5672
549,2167
549,3361
549,886
549,4913
549,5073
549,5804
549,2078
549,2669
549,7444
549,782
549,5078
549,2143
550,515
550,5417
550,1399
550,5843
550,3271
550,8283
550,5488
550,294
550,7288
550,1181
550,2244
550,4386
550,7872
550,3623
550,454
551,856
551,2463
551,2355
551,2056
551,2581
551,1953
551,1848
551,3342
551,8335
551,400
551,824
551,6983
551,7774
551,2301
551,5187
552,2056
552,1738
552,1854
552,1111
552,2194
552,1867
552,931
552,2868
552,1875
552,7962
552,1467
552,3150
552,5248
552,683
552,323
553,3019
553,214
553,71
553,2976
553,4330
553,1944
553,2172
553,3792
553,53
553,1245
553,791
553,7414
553,6967
553,1380
553,2772
554,824
554,1146
554,3743
554,8223
554,2057
554,559
554,8817
554,8473
554,6231
554,4235
554,7753
554,6450
554,628
554,3183
554,850
555,3368
555,42
555,6063
555,859
555,4235
555,4520
555,2537
555,3296
555,75
555,5448
555,2827
555,226
555,8151
555,5830
555,2115
556,3730
556,2077
556,4791
556,856
556,774
556,4258
556,463
556,5741
556,3146
556,7817
556,1809
556,7201
556,6385
556,5572
556,3469
557,4442
557,4652
557,7061
557,2833
557,7564
557,188
557,446
557,6692
557,2985
557,6741
557,5664
557,3010
557,4843
557,205
557,5582
558,907
558,1100
558,741
558,2366
558,5018
558,5747
558,2646
558,1134
558,438
558,4491
558,3307
558,2231
558,569
558,5476
558,1640
559,28
559,3155
559,6510
559,6927
559,2390
559,4640
559,72
559,7120
559,7873
559,1254
559,1202
559,7181
559,5338
559,1636
559,5053
560,6556
560,122
560,1225
560,3361
560,1308
560,493
560,3021
560,3447
560,1755
560,4924
560,3070
560,1389
560,2002
560,4010
560,8314
561,7780
561,4776
561,146
561,891
561,3284
561,2337
561,4662
561,841
561,7298
561,638
561,2250
561,2342
561,2192
561,3456
561,6624
562,3804
562,4577
562,5630
562,2100
562,1854
562,8038
562,1718
562,458
562,2664
562,7791
562,4017
562,6527
562,6097
562,6899
562,2633
563,4342
563,3460
563,59
563,379
563,6239
563,846
563,1206
563,6689
563,1421
563,6671
563,811
563,7259
563,4808
563,1142
563,3361
564,7087
564,279
564,2096
564,4775
564,244
564,4836
564,1816
564,7012
564,1061
564,7903
564,8034
564,4370
564,1848
564,8379
564,4141
565,1455
565,1826
565,3258
565,302
565,2275
565,269
565,7062
565,1227
565,3315
565,4828
565,1920
565,458
565,8337
565,1102
565,3333
566,2533
566,5800
566,2267
566,2185
566,1712
566,4379
566,2492
566,8674
566,3134
566,1265
566,1265
566,3269
566,7225
566,6406
566,6951
567,2872
567,1629
567,5310
567,4
567,2327
567,4038
567,4121
567,2271
567,3354
567,3696
567,2023
567,5408
567,1370
567,1712
567,5891
568,489
568,4956
568,1394
568,6876
568,7509
568,626
568,1418
568,3012
568,4553
568,7221
568,7329
568,5030
568,4519
568,7313
568,2711
569,437
569,479
569,5508
569,5724
569,1076
569,1999
569,5563
569,4671
569,4397
569,4090
569,4136
569,439
569,4710
569,2957
569,7382
570,5929
570,274
570,337
570,6968
570,6899
570,3794
570,946
570,4510
570,4187
570,258
570,712
570,5838
570,3964
570,1052
570,645
571,2939
571,183
571,3140
571,1499
571,4994
571,4632
571,7338
571,5185
571,5185
571,4435
571,599
571,4925
571,558
571,249
571,1382
572,984
572,3495
572,1912
572,3349
572,707
572,3737
572,1566
572,7245
572,8187
572,8118
572,6916
572,3171
572,5778
572,4866
572,1078
573,49
573,1222
573,1842
573,864
573,2760
573,2897
573,872
573,2077
573,4326
573,4898
573,7061
573,586
573,1187
573,1711
573,4029
574,1196
574,4762
574,1206
574,540
574,1287
574,151
574,5705
574,470
574,1427
574,1358
574,3410
574,4825
574,1780
574,433
574,7866
575,1897
575,6094
575,2045
575,2833
575,1358
575,8146
575,1842
575,4979
575,5090
575,4544
575,3792
575,2239
575,3009
575,3046
575,3778
576,3750
576,4479
576,4784
576,6094
576,7102
576,2661
576,1394
576,3087
576,5929
576,58
576,2476
576,2974
576,2402
576,8064
576,1790
577,816
577,2058
577,4188
577,278
577,7081
577,2560
577,3983
577,1804
577,7841
577,2892
577,2989
577,4807
577,1240
577,7827
577,1629
578,310
578,4105
578,4890
578,4442
578,3069
578,1018
578,4360
578,3732
578,8337
578,1164
578,7544
578,1728
578,3480
578,1216
578,1609
579,7110
579,3178
579,5337
579,3175
579,3195
579,5335
579,7240
579,2744
579,4962
579,2152
579,5920
579,6595
579,871
579,1766
579,3576
580,5080
580,4610
580,1755
580,781
580,781
580,610
580,6427
580,8569
580,3825
580,1582
580,144
580,354
580,3657
580,5155
580,8530
581,4121
581,2835
581,5039
581,6038
581,278
581,1894
581,3866
581,5712
581,743
581,6798
581,3505
581,4373
581,4990
581,1088
581,1897
582,5817
582,5563
582,3561
582,1583
582,3298
582,772
582,3265
582,2194
582,2194
582,4747
582,7240
582,3097
582,5918
582,3279
582,141
583,729
583,151
583,1596
583,774
583,3592
583,45
583,6211
583,5184
583,8575
583,827
583,6478
583,6966
583,1925
583,7155
583,5230
584,2664
584,7434
584,6791
584,7287
584,3891
584,3038
584,6761
584,5954
584,1401
584,6392
584,6993
584,2687
584,1129
584,7997
584,2963
585,4029
585,3679
585,3609
585,1846
585,6694
585,1676
585,7094
585,770
585,6353
585,79
585,3271
585,744
585,1756
585,545
585,6964
586,1993
586,4373
586,2923
586,1266
586,6272
586,816
586,8716
586,881
586,6031
586,2696
586,6796
586,3652
586,1325
586,2462
586,782
587,1561
587,1571
587,8593
587,1438
587,1087
587,1631
587,4954
587,7100
587,6873
587,5571
587,2639
587,4874
587,8113
587,1894
587,823
588,3118
588,2203
588,3782
588,5406
588,2343
588,5157
588,5483
588,930
588,647
588,3128
588,7369
588,6764
588,2952
588,3560
588,6986
589,379
589,611
589,190
589,6277
589,4972
589,363
589,1074
589,5972
589,4603
589,549
589,5489
589,8850
589,5146
589,7901
589,5030
590,4541
590,440
590,4693
590,2821
590,3961
590,3073
590,5796
590,4872
590,3561
590,2161
590,2778
590,5172
590,7545
590,3289
590,766
591,646
591,2189
591,1583
591,627
591,5891
591,3989
591,1016
591,1124
591,1320
591,189
591,3051
591,4743
591,839
591,3652
591,1500
592,895
592,6408
592,8400
592,6366
592,988
592,593
592,508
592,2469
592,1899
592,4536
592,290
592,4474
592,3220
592,4188
592,5108
593,673
593,1877
593,483
593,3124
593,4940
593,8360
593,1977
593,4878
593,2466
593,5805
593,1435
593,3084
593,2223
593,2333
593,3610
594,1598
594,4824
594,316
594,3183
594,3825
594,1936
594,3737
594,5455
594,7558
594,7622
594,1996
594,7984
594,1804
594,5500
594,2134
595,5039
595,1395
595,3994
595,1245
595,3600
595,6257
595,2194
595,7377
595,6837
595,3044
595,2640
595,2786
595,8666
595,2112
595,670
596,183
596,2363
596,1206
596,1505
596,6791
596,6326
596,8415
596,2959
596,4873
596,862
596,3763
596,3055
596,8037
596,4495
596,8809
597,2892
597,4652
597,886
597,5726
597,3021
597,4969
597,5203
597,3600
597,6795
597,2290
597,615
597,7766
597,315
597,7839
597,3493
598,5211
598,5295
598,3857
598,672
598,518
598,4731
598,3186
598,2457
598,2791
598,2703
598,928
598,5392
598,1815
598,6192
598,5659
599,3857
599,4124
599,2865
599,3896
599,5459
599,6426
599,6853
599,6202
599,8500
599,2686
599,706
599,8025
599,3798
599,8399
599,3974
600,1570
600,3186
600,2255
600,2010
600,2387
600,8279
600,1450
600,2623
600,4832
600,1272
600,1811
600,1745
600,7437
600,2656
600,1783
601,8933
601,2351
601,6427
601,124
601,1206
601,8675
601,3238
601,2478
601,382
601,641
601,3695
601,8471
601,5486
601,8853
601,2812
602,1287
602,491
602,154
602,5501
602,1572
602,537
602,121
602,3961
602,1231
602,6398
602,8935
602,2437
602,4458
602,3685
602,2977
603,3140
603,1904
603,1624
603,3977
603,6543
603,823
603,1129
603,1089
603,6844
603,5705
603,1878
603,7789
603,7035
603,8021
603,7029
604,3360
604,3368
604,604
604,4128
604,4918
604,115
604,753
604,2413
604,2610
604,8763
604,8673
604,5467
604,1642
604,7162
604,4213
605,4475
605,7900
605,6859
605,6014
605,8617
605,2028
605,6300
605,6021
605,7662
605,4125
605,3515
605,6068
605,5762
605,1359
605,3044
606,7710
606,4581
606,6231
606,7976
606,1741
606,2661
606,6181
606,6386
606,5264
606,2700
606,1591
606,8243
606,3385
606,7206
606,7468
607,1090
607,1158
607,4989
607,5245
607,2696
607,3832
607,6449
607,4261
607,5683
607,3133
607,2669
607,677
607,8776
607,874
607,2201
608,354
608,1597
608,5123
608,5571
608,5785
608,4038
608,830
608,2134
608,3934
608,1124
608,4131
608,5105
608,5798
608,1199
608,714
609,1638
609,6858
609,5466
609,0
609,2505
609,3933
609,1169
609,1883
609,6976
609,4064
609,8111
609,5531
609,258
609,3908
609,280
610,2914
610,2501
610,2340
610,4833
610,4330
610,99
610,1479
610,8054
610,3096
610,103
610,8290
610,6236
610,275
610,3244
610,0
611,4733
611,1127
611,6498
611,8923
611,2650
611,1472
611,8584
611,5294
611,1872
611,3800
611,2207
611,3990
611,1871
611,5864
611,5184
612,3637
612,423
612,1446
612,4004
612,481
612,6095
612,105
612,3128
612,1091
612,8349
612,8750
612,1393
612,6178
612,6212
612,7708
613,260
613,5310
613,242
613,443
613,946
613,3318
613,7012
613,6619
613,271
613,2700
613,1380
613,8365
613,1630
613,3574
613,3639
614,7110
614,848
614,2988
614,336
614,1557
614,6995
614,319
614,5123
614,1489
614,3016
614,850
614,4944
614,502
614,1499
614,5144
615,665
615,2533
615,8368
615,4212
615,5984
615,2074
615,6178
615,5588
615,2766
615,5099
615,3301
615,3584
615,525
615,4017
615,6231
616,774
616,2054
616,6203
616,1652
616,7723
616,4218
616,8189
616,7273
616,8821
616,1715
616,3420
616,8985
616,4366
616,6676
616,36
617,214
617,448
617,5967
617,1512
617,4186
617,231
617,4142
617,3124
617,6792
617,7768
617,89
617,468
617,5765
617,1214
617,7535
618,1374
618,1230
618,685
618,6701
618,1896
618,508
618,5620
618,640
618,2642
618,560
618,4266
618,5588
618,1536
618,4544
618,2148
619,1437
619,403
619,3933
619,8365
619,1151
619,3639
619,3507
619,5836
619,2700
619,4922
619,1441
619,4588
619,3732
619,8040
619,3282
620,995
620,1734
620,1921
620,429
620,2907
620,1160
620,5381
620,5029
620,1045
620,4343
620,4343
620,1200
620,2606
620,7625
620,6045
621,1096
621,2664
621,4109
621,2077
621,6449
621,4724
621,425
621,1103
621,852
621,2062
621,8257
621,4221
621,3579
621,6831
621,7929
622,3059
622,437
622,7268
622,3955
622,5227
622,3408
622,6674
622,2129
622,4096
622,932
622,1448
622,1762
622,1286
622,3627
622,623
623,3990
623,1412
623,5409
623,5349
623,4154
623,3120
623,6752
623,5324
623,2617
623,7036
623,3376
623,5166
623,2139
623,4370
623,8411
624,3134
624,4989
624,2057
624,2230
624,3514
624,422
624,7476
624,407
624,8790
624,3685
624,5260
624,8595
624,2914
624,4782
624,3438
625,4121
625,1633
625,408
625,7673
625,1999
625,7149
625,1882
625,3500
625,7335
625,3044
625,6439
625,4352
625,644
625,4520
625,4453
626,3101
626,886
626,354
626,5117
626,4516
626,3124
626,5048
626,3104
626,3737
626,363
626,4505
626,941
626,5441
626,4667
626,659
627,1227
627,5066
627,1512
627,1715
627,647
627,3825
627,1247
627,7150
627,139
627,5501
627,6694
627,5053
627,1396
627,586
627,5904
628,1738
628,4679
628,3175
628,5299
628,1629
628,2955
628,2985
628,1213
628,5824
628,6369
628,4018
628,1852
628,1427
628,7328
628,7705
629,7110
629,3101
629,6303
629,2448
629,1077
629,2013
629,150
629,2174
629,6850
629,5402
629,8307
629,5577
629,252
629,3181
629,1944
630,3851
630,7710
630,1395
630,8650
630,848
630,6184
630,1887
630,1240
630,1898
630,3868
630,581
630,8364
630,7285
630,7999
630,840
631,1455
631,1465
631,856
631,2212
631,4364
631,1298
631,3271
631,6949
631,3241
631,930
631,5294
631,3450
631,647
631,908
631,5527
632,30
632,2763
632,3377
632,431
632,5374
632,3727
632,3527
632,3707
632,8058
632,8479
632,1428
632,3287
632,1358
632,2846
632,1678
633,1631
633,3966
633,7879
633,4709
633,3644
633,52
633,2415
633,7476
633,3944
633,4234
633,4259
633,1481
633,5232
633,1414
633,5328
634,6769
634,1429
634,4005
634,5655
634,2056
634,6543
634,5134
634,1359
634,2865
634,5762
634,874
634,612
634,1219
634,7652
634,4745
635,930
635,586
635,2290
635,4861
635,1954
635,6988
635,67
635,3707
635,351
635,6694
635,1102
635,940
635,2759
635,4342
635,2515
636,2056
636,6901
636,3789
636,2019
636,670
636,7943
636,8022
636,8214
636,885
636,1314
636,6951
636,7126
636,5927
636,7475
636,6844
637,2865
637,5274
637,4033
637,3003
637,5575
637,7976
637,3077
637,8184
637,8875
637,7029
637,4674
637,6543
637,2951
637,586
637,6945
638,2889
638,818
638,8210
638,4117
638,5885
638,5176
638,4124
638,3737
638,6834
638,1415
638,4397
638,6146
638,4874
638,3426
638,8937
639,2056
639,4688
639,30
639,1253
639,3792
639,5823
639,4640
639,2072
639,5072
639,888
639,7904
639,6523
639,2099
639,7129
639,2536
640,2486
640,6680
640,19
640,7467
640,3639
640,8101
640,4693
640,3961
640,1880
640,5460
640,6818
640,5390
640,8712
640,8883
640,1960
641,3651
641,864
641,4139
641,1983
641,930
641,625
641,6764
641,2347
641,1931
641,7817
641,2587
641,8716
641,4779
641,6329
641,8349
642,5553
642,812
642,3989
642,6535
642,1652
642,2686
642,6629
642,6269
642,5067
642,5498
642,4017
642,2418
642,6088
642,6769
642,1979
643,1980
643,4743
643,5084
643,1256
643,5524
643,1953
643,1670
643,3853
643,6798
643,6206
643,3104
643,5325
643,4479
643,2413
643,6456
644,1482
644,1985
644,493
644,4980
644,3721
644,599
644,1910
644,73
644,1710
644,2722
644,5497
644,8388
644,3681
644,3328
644,5407
645,1096
645,5262
645,5262
645,2457
645,1086
645,2092
645,8295
645,5586
645,6145
645,5742
645,1944
645,1187
645,6348
645,4185
645,5891
646,643
646,1395
646,1096
646,4109
646,6523
646,8078
646,1225
646,4223
646,5037
646,4442
646,1838
646,1522
646,4482
646,4004
646,1803
647,3139
647,2703
647,6498
647,3177
647,3846
647,6746
647,7813
647,7804
647,2493
647,4093
647,7477
647,5008
647,7970
647,3474
647,3034
648,1738
648,3295
648,824
648,122
648,155
648,852
648,159
648,2062
648,7983
648,179
648,6178
648,2828
648,2633
648,5246
648,7020
649,777
649,217
649,4479
649,7087
649,3412
649,4037
649,4429
649,2838
649,1810
649,397
649,434
649,1073
649,404
649,6326
649,5522
650,8933
650,1685
650,1740
650,2921
650,418
650,6266
650,2465
650,4969
650,5127
650,4551
650,6850
650,996
650,7466
650,8492
650,6982
651,2106
651,7673
651,1904
651,6977
651,5272
651,6221
651,6877
651,5911
651,2286
651,3980
651,627
651,6412
651,8778
651,7149
651,6884
652,3167
652,2203
652,4342
652,2228
652,3889
652,3304
652,7529
652,1019
652,5153
652,346
652,2944
652,509
652,1226
652,1800
652,1181
653,1439
653,2318
653,479
653,5652
653,36
653,3042
653,3256
653,4804
653,7880
653,6178
653,8415
653,437
653,4522
653,2475
653,6071
654,3118
654,4479
654,6791
654,1920
654,891
654,1869
654,1077
654,2921
654,5594
654,267
654,696
654,6515
654,1237
654,152
654,362
655,3269
655,1614
655,8339
655,4260
655,2980
655,1448
655,244
655,3791
655,3299
655,7158
655,6660
655,2791
655,2185
655,5052
655,1683
656,3059
656,30
656,4477
656,2741
656,3384
656,1486
656,7908
656,589
656,707
656,5571
656,493
656,2181
656,431
656,2965
656,2668
657,2013
657,7358
657,3334
657,912
657,2026
657,6637
657,2218
657,4529
657,7495
657,4189
657,6689
657,5156
657,2064
657,2742
657,3026
658,6869
658,1015
658,3792
658,6340
658,1785
658,7564
658,439
658,4588
658,6231
658,4381
658,951
658,5345
658,2776
658,8580
658,3088
659,6346
659,297
659,1813
659,932
659,1803
659,1103
659,5945
659,3882
659,1455
659,7305
659,2926
659,7019
659,8676
659,7255
659,1693
660,3228
660,1355
660,3865
660,736
660,7418
660,1795
660,1414
660,381
660,7858
660,8174
660,8284
660,4988
660,2037
660,3159
660,2914
661,3879
661,3847
661,601
661,3953
661,5431
661,2923
661,8801
